contaminante,fecha,estacion,observado,predicho_idw,residuo,error_abs
PM2.5,1970-01-01 00:00:00.000000008,Kennedy,16.47157001414427,19.025633802816905,2.554063788672636,2.554063788672636
PM2.5,1970-01-01 00:00:00.000000008,Kennedy,19.025633802816905,16.47157001414427,-2.554063788672636,2.554063788672636
PM2.5,1970-01-01 00:00:00.000000008,Kennedy,15.497159090909092,16.47157001414427,0.9744109232351779,0.9744109232351779
PM2.5,1970-01-01 00:00:00.000000008,Kennedy,14.125652173913045,16.47157001414427,2.345917840231225,2.345917840231225
PM2.5,1970-01-01 00:00:00.000000008,Kennedy,12.368250539956804,16.47157001414427,4.103319474187465,4.103319474187465
PM2.5,1970-01-01 00:00:00.000000008,Las Ferias,8.640735502121641,12.015909090909092,3.375173588787451,3.375173588787451
PM2.5,1970-01-01 00:00:00.000000008,Las Ferias,12.015909090909092,8.640735502121641,-3.375173588787451,3.375173588787451
PM2.5,1970-01-01 00:00:00.000000008,Las Ferias,12.127478753541077,8.640735502121641,-3.486743251419435,3.486743251419435
PM2.5,1970-01-01 00:00:00.000000008,Las Ferias,10.21875,8.640735502121641,-1.5780144978783586,1.5780144978783586
PM2.5,1970-01-01 00:00:00.000000008,Las Ferias,12.367464114832536,8.640735502121641,-3.726728612710895,3.726728612710895
PM2.5,1970-01-01 00:00:00.000000008,MinAmbiente,7.771549295774648,8.052482269503546,0.28093297372889836,0.28093297372889836
PM2.5,1970-01-01 00:00:00.000000008,MinAmbiente,8.052482269503546,7.771549295774648,-0.28093297372889836,0.28093297372889836
PM2.5,1970-01-01 00:00:00.000000008,MinAmbiente,9.582025677603424,7.771549295774648,-1.8104763818287761,1.8104763818287761
PM2.5,1970-01-01 00:00:00.000000008,MinAmbiente,9.389518413597736,7.771549295774648,-1.6179691178230886,1.6179691178230886
PM2.5,1970-01-01 00:00:00.000000008,MinAmbiente,10.533236994219653,7.771549295774648,-2.761687698445005,2.761687698445005
PM2.5,1970-01-01 00:00:00.000000008,Movil Fontibon,18.89131693198264,19.926203966005662,1.034887034023022,1.034887034023022
PM2.5,1970-01-01 00:00:00.000000008,Movil Fontibon,19.926203966005662,18.89131693198264,-1.034887034023022,1.034887034023022
PM2.5,1970-01-01 00:00:00.000000008,Movil Fontibon,21.01264367816092,18.89131693198264,-2.12132674617828,2.12132674617828
PM2.5,1970-01-01 00:00:00.000000008,Movil Fontibon,20.91683168316832,18.89131693198264,-2.0255147511856784,2.0255147511856784
PM2.5,1970-01-01 00:00:00.000000008,Puente Aranda,15.089526542324249,19.785110663983904,4.695584121659655,4.695584121659655
PM2.5,1970-01-01 00:00:00.000000008,Puente Aranda,19.785110663983904,15.089526542324249,-4.695584121659655,4.695584121659655
PM2.5,1970-01-01 00:00:00.000000008,Puente Aranda,11.735203366058908,15.089526542324249,3.354323176265341,3.354323176265341
PM2.5,1970-01-01 00:00:00.000000008,Puente Aranda,9.153445850914206,15.089526542324249,5.936080691410043,5.936080691410043
PM2.5,1970-01-01 00:00:00.000000008,Puente Aranda,12.45848787446505,15.089526542324249,2.6310386678591993,2.6310386678591993
PM2.5,1970-01-01 00:00:00.000000008,San Cristobal,5.68712011577424,9.343843843843844,3.656723728069604,3.656723728069604
PM2.5,1970-01-01 00:00:00.000000008,San Cristobal,9.343843843843844,5.68712011577424,-3.656723728069604,3.656723728069604
PM2.5,1970-01-01 00:00:00.000000008,San Cristobal,7.874824191279887,5.68712011577424,-2.187704075505647,2.187704075505647
PM2.5,1970-01-01 00:00:00.000000008,San Cristobal,7.19971870604782,5.68712011577424,-1.51259859027358,1.51259859027358
PM2.5,1970-01-01 00:00:00.000000008,San Cristobal,7.507467532467533,5.68712011577424,-1.8203474166932931,1.8203474166932931
PM2.5,1970-01-01 00:00:00.000000008,Suba,8.826961483594864,9.065625,0.23866351640513628,0.23866351640513628
PM2.5,1970-01-01 00:00:00.000000008,Suba,9.065625,8.826961483594864,-0.23866351640513628,0.23866351640513628
PM2.5,1970-01-01 00:00:00.000000008,Suba,13.319314641744548,8.826961483594864,-4.492353158149683,4.492353158149683
PM2.5,1970-01-01 00:00:00.000000008,Suba,11.54388489208633,8.826961483594864,-2.716923408491466,2.716923408491466
PM2.5,1970-01-01 00:00:00.000000008,Suba,12.93511988716502,8.826961483594864,-4.108158403570156,4.108158403570156
PM2.5,1970-01-01 00:00:00.000000008,Tunal,9.114084507042254,8.79465541490858,-0.31942909213367443,0.31942909213367443
PM2.5,1970-01-01 00:00:00.000000008,Tunal,8.79465541490858,9.114084507042254,0.31942909213367443,0.31942909213367443
PM2.5,1970-01-01 00:00:00.000000008,Tunal,16.91235632183908,9.114084507042254,-7.798271814796827,7.798271814796827
PM2.5,1970-01-01 00:00:00.000000008,Tunal,11.796610169491526,9.114084507042254,-2.6825256624492724,2.6825256624492724
PM2.5,1970-01-01 00:00:00.000000008,Tunal,12.370662905500703,9.114084507042254,-3.2565783984584495,3.2565783984584495
PM2.5,1970-01-01 00:00:00.000000008,Usaquen,9.40197461212976,6.0855704697986575,-3.316404142331102,3.316404142331102
PM2.5,1970-01-01 00:00:00.000000008,Usaquen,6.0855704697986575,9.40197461212976,3.316404142331102,3.316404142331102
PM2.5,1970-01-01 00:00:00.000000008,Usaquen,8.582510578279267,9.40197461212976,0.8194640338504922,0.8194640338504922
PM2.5,1970-01-01 00:00:00.000000008,Usaquen,6.953257790368272,9.40197461212976,2.4487168217614874,2.4487168217614874
PM2.5,1970-01-01 00:00:00.000000008,Usaquen,8.539662447257383,9.40197461212976,0.8623121648723764,0.8623121648723764
PM2.5,1970-01-01 00:00:00.000000009,Bolivia,13.545522388059702,18.22341678939617,4.6778944013364665,4.6778944013364665
PM2.5,1970-01-01 00:00:00.000000009,Bolivia,18.22341678939617,13.545522388059702,-4.6778944013364665,4.6778944013364665
PM2.5,1970-01-01 00:00:00.000000009,Bolivia,13.91326530612245,13.545522388059702,-0.3677429180627474,0.3677429180627474
PM2.5,1970-01-01 00:00:00.000000009,Bolivia,12.39903536977492,13.545522388059702,1.1464870182847822,1.1464870182847822
PM2.5,1970-01-01 00:00:00.000000009,Carvajal - Sevillana,29.47516198704104,38.90444810543657,9.429286118395531,9.429286118395531
PM2.5,1970-01-01 00:00:00.000000009,Carvajal - Sevillana,38.90444810543657,29.47516198704104,-9.429286118395531,9.429286118395531
PM2.5,1970-01-01 00:00:00.000000009,Carvajal - Sevillana,35.40928270042194,29.47516198704104,-5.934120713380899,5.934120713380899
PM2.5,1970-01-01 00:00:00.000000009,Carvajal - Sevillana,31.360687022900763,29.47516198704104,-1.8855250358597218,1.8855250358597218
PM2.5,1970-01-01 00:00:00.000000009,Centro de Alto Rendimiento,10.250224215246636,9.998973607038124,-0.25125060820851175,0.25125060820851175
PM2.5,1970-01-01 00:00:00.000000009,Centro de Alto Rendimiento,9.998973607038124,10.250224215246636,0.25125060820851175,0.25125060820851175
PM2.5,1970-01-01 00:00:00.000000009,Centro de Alto Rendimiento,16.013254786450663,10.250224215246636,-5.763030571204027,5.763030571204027
PM2.5,1970-01-01 00:00:00.000000009,Centro de Alto Rendimiento,12.519650655021834,10.250224215246636,-2.2694264397751986,2.2694264397751986
PM2.5,1970-01-01 00:00:00.000000009,Centro de Alto Rendimiento,11.45216718266254,10.250224215246636,-1.2019429674159046,1.2019429674159046
PM2.5,1970-01-01 00:00:00.000000009,Ciudad Bolivar,19.44306784660767,16.428346869119757,-3.0147209774879116,3.0147209774879116
PM2.5,1970-01-01 00:00:00.000000009,Colina,6.630718954248366,12.784474885844748,6.153755931596382,6.153755931596382
PM2.5,1970-01-01 00:00:00.000000009,Colina,12.784474885844748,6.630718954248366,-6.153755931596382,6.153755931596382
PM2.5,1970-01-01 00:00:00.000000009,Colina,9.508763693270735,6.630718954248366,-2.8780447390223687,2.8780447390223687
PM2.5,1970-01-01 00:00:00.000000009,Colina,11.407001522070017,6.630718954248366,-4.77628256782165,4.77628256782165
PM2.5,1970-01-01 00:00:00.000000009,Fontibon,16.853914327917284,17.23615160349854,0.3822372755812573,0.3822372755812573
PM2.5,1970-01-01 00:00:00.000000009,Fontibon,17.23615160349854,16.853914327917284,-0.3822372755812573,0.3822372755812573
PM2.5,1970-01-01 00:00:00.000000009,Fontibon,20.812884333821376,16.853914327917284,-3.958970005904092,3.958970005904092
PM2.5,1970-01-01 00:00:00.000000009,Fontibon,19.36165644171779,16.853914327917284,-2.507742113800507,2.507742113800507
PM2.5,1970-01-01 00:00:00.000000009,Fontibon,21.63062787136294,16.853914327917284,-4.776713543445656,4.776713543445656
PM2.5,1970-01-01 00:00:00.000000009,Guaymaral,11.08,10.574155653450807,-0.5058443465491926,0.5058443465491926
PM2.5,1970-01-01 00:00:00.000000009,Guaymaral,10.574155653450807,11.08,0.5058443465491926,0.5058443465491926
PM2.5,1970-01-01 00:00:00.000000009,Guaymaral,17.394468704512374,11.08,-6.3144687045123735,6.3144687045123735
PM2.5,1970-01-01 00:00:00.000000009,Guaymaral,13.43313953488372,11.08,-2.35313953488372,2.35313953488372
PM2.5,1970-01-01 00:00:00.000000009,Guaymaral,17.25,11.08,-6.17,6.17
PM2.5,1970-01-01 00:00:00.000000009,Kennedy,18.303571428571427,19.35422740524781,1.0506559766763814,1.0506559766763814
PM2.5,1970-01-01 00:00:00.000000009,Kennedy,19.35422740524781,18.303571428571427,-1.0506559766763814,1.0506559766763814
PM2.5,1970-01-01 00:00:00.000000009,Kennedy,27.78082901554404,18.303571428571427,-9.477257586972613,9.477257586972613
PM2.5,1970-01-01 00:00:00.000000009,Kennedy,17.809382151029748,18.303571428571427,0.49418927754167896,0.49418927754167896
PM2.5,1970-01-01 00:00:00.000000009,Kennedy,17.336622807017545,18.303571428571427,0.9669486215538825,0.9669486215538825
PM2.5,1970-01-01 00:00:00.000000009,Las Ferias,10.398104956268222,12.150074294205051,1.7519693379368295,1.7519693379368295
PM2.5,1970-01-01 00:00:00.000000009,Las Ferias,12.150074294205051,10.398104956268222,-1.7519693379368295,1.7519693379368295
PM2.5,1970-01-01 00:00:00.000000009,Las Ferias,16.260089686098656,10.398104956268222,-5.861984729830434,5.861984729830434
PM2.5,1970-01-01 00:00:00.000000009,Las Ferias,12.397643593519884,10.398104956268222,-1.9995386372516624,1.9995386372516624
PM2.5,1970-01-01 00:00:00.000000009,Las Ferias,13.48374558303887,10.398104956268222,-3.0856406267706475,3.0856406267706475
PM2.5,1970-01-01 00:00:00.000000009,MinAmbiente,9.237164179104475,8.314766081871346,-0.9223980972331294,0.9223980972331294
PM2.5,1970-01-01 00:00:00.000000009,MinAmbiente,8.314766081871346,9.237164179104475,0.9223980972331294,0.9223980972331294
PM2.5,1970-01-01 00:00:00.000000009,MinAmbiente,15.215552325581394,9.237164179104475,-5.978388146476918,5.978388146476918
PM2.5,1970-01-01 00:00:00.000000009,MinAmbiente,11.155297532656023,9.237164179104475,-1.9181333535515481,1.9181333535515481
PM2.5,1970-01-01 00:00:00.000000009,MinAmbiente,14.452,9.237164179104475,-5.214835820895525,5.214835820895525
PM2.5,1970-01-01 00:00:00.000000009,Movil Fontibon,20.14888558692422,23.592548435171388,3.4436628482471683,3.4436628482471683
PM2.5,1970-01-01 00:00:00.000000009,Movil Fontibon,23.592548435171388,20.14888558692422,-3.4436628482471683,3.4436628482471683
PM2.5,1970-01-01 00:00:00.000000009,Movil Fontibon,25.073760932944605,20.14888558692422,-4.924875346020386,4.924875346020386
PM2.5,1970-01-01 00:00:00.000000009,Movil Fontibon,17.143407407407405,20.14888558692422,3.005478179516814,3.005478179516814
