Año,Mes,Estacion,Localidad,Fuente,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,lat,lon,dias_esperados
2020,5,Fontibon,Fontibón,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.679722,-74.1425,31
2020,5,Guaymaral,Suba,NASA_POWER,14.216451612903224,87.92774193548388,1.1306451612903226,,201.79,6.509354838709677,4.7837556,-74.044183,31
2020,5,Kennedy,Kennedy,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.621389,-74.140833,31
2020,5,Las Ferias,Engativá,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.690722,-74.0986,31
2020,5,MinAmbiente,Teusaquillo,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.629306,-74.186944,31
2020,5,Movil Fontibon,Fontibón,NASA_POWER,23.740967741935485,74.69580645161291,1.2748387096774194,,112.87,3.640967741935484,4.640764,-74.870833,31
2020,5,Puente Aranda,Puente Aranda,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.592444,-74.106667,31
2020,5,SUBA,Suba,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.68025,-74.596111,31
2020,5,San Cristobal,San Cristóbal,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.5725,-74.086389,31
2020,5,Suba,Suba,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.68025,-74.596111,31
2020,5,Tunal,Tunjuelito,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.575556,-74.138889,31
2020,5,Usaquen,Usaquén,NASA_POWER,19.649677419354838,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,4.707306,-74.330417,31
2020,6,Bolivia,Engativá,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.736978,-74.555,30
2020,6,Carvajal - Sevillana,Tunjuelito,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.589722,-74.2175,30
2020,6,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.658556,-74.088556,30
2020,6,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.577778,-74.165167,30
2020,6,Colina,Suba,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.737194444444445,-74.06947222222222,30
2020,6,Fontibon,Fontibón,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.679722,-74.1425,30
2020,6,Guaymaral,Suba,NASA_POWER,13.203333333333335,88.04566666666666,1.2313333333333332,,415.18,13.839333333333334,4.7837556,-74.044183,30
2020,6,Kennedy,Kennedy,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.621389,-74.140833,30
2020,6,Las Ferias,Engativá,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.690722,-74.0986,30
2020,6,MinAmbiente,Teusaquillo,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.629306,-74.186944,30
2020,6,Movil Fontibon,Fontibón,NASA_POWER,22.77733333333333,74.04933333333334,1.2783333333333333,,137.37,4.579,4.640764,-74.870833,30
2020,6,Puente Aranda,Puente Aranda,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.592444,-74.106667,30
2020,6,SUBA,Suba,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.68025,-74.596111,30
2020,6,San Cristobal,San Cristóbal,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.5725,-74.086389,30
2020,6,Suba,Suba,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.68025,-74.596111,30
2020,6,Tunal,Tunjuelito,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.575556,-74.138889,30
2020,6,Usaquen,Usaquén,NASA_POWER,18.525333333333332,79.155,1.244,,312.54,10.418000000000001,4.707306,-74.330417,30
2020,7,Bolivia,Engativá,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.736978,-74.555,31
2020,7,Carvajal - Sevillana,Tunjuelito,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.589722,-74.2175,31
2020,7,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.658556,-74.088556,31
2020,7,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.577778,-74.165167,31
2020,7,Colina,Suba,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.737194444444445,-74.06947222222222,31
