Año,Mes,Estacion,Localidad,Fuente,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,dias_esperados,n_Temp,n_HR,n_Viento,n_Presion,n_Precip
2021,2,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,2,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2021,3,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,3,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,4,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,4,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,5,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,5,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,6,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,6,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,7,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,7,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,8,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,9,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,9,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,10,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,10,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,11,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,11,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,30,30,30,30,0,30
2021,12,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2021,12,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,1,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,2,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,2,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,28,28,28,28,0,28
2022,3,Bolivia,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Carvajal - Sevillana,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Colina,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Guaymaral,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Kennedy,Kennedy,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Las Ferias,Engativá,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,MinAmbiente,Teusaquillo,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Movil Fontibon,Fontibón,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Puente Aranda,Puente Aranda,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,SUBA,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,San Cristobal,San Cristóbal,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Suba,Suba,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Tunal,Tunjuelito,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
2022,3,Usaquen,Usaquén,NASA_POWER,1.0,1.0,1.0,0.0,1.0,31,31,31,31,0,31
