Fecha,Estacion,Localidad,Temp_media,HR,Vel_viento,Presión,Precipitación,Fuente,Año,Mes,lat,lon
2021-03-05,SUBA,Suba,18.66,78.89,0.74,,0.0,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-05,San Cristobal,San Cristóbal,18.66,78.89,0.74,,0.0,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-05,Suba,Suba,18.66,78.89,0.74,,0.0,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-05,Tunal,Tunjuelito,18.66,78.89,0.74,,0.0,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-05,Usaquen,Usaquén,18.66,78.89,0.74,,0.0,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-06,Bolivia,Engativá,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.736978,-74.555
2021-03-06,Carvajal - Sevillana,Tunjuelito,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-06,Centro de Alto Rendimiento,Barrios Unidos,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-06,Ciudad Bolivar,Ciudad Bolívar,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-06,Colina,Suba,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-06,Fontibon,Fontibón,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-06,Guaymaral,Suba,14.29,83.37,0.95,,0.0,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-06,Kennedy,Kennedy,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-06,Las Ferias,Engativá,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-06,MinAmbiente,Teusaquillo,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-06,Movil Fontibon,Fontibón,23.85,70.31,0.49,,0.0,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-06,Puente Aranda,Puente Aranda,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-06,SUBA,Suba,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-06,San Cristobal,San Cristóbal,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-06,Suba,Suba,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-06,Tunal,Tunjuelito,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-06,Usaquen,Usaquén,19.91,72.78,0.68,,0.0,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-07,Bolivia,Engativá,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.736978,-74.555
2021-03-07,Carvajal - Sevillana,Tunjuelito,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-07,Centro de Alto Rendimiento,Barrios Unidos,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-07,Ciudad Bolivar,Ciudad Bolívar,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-07,Colina,Suba,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-07,Fontibon,Fontibón,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-07,Guaymaral,Suba,14.36,86.81,1.32,,17.33,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-07,Kennedy,Kennedy,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-07,Las Ferias,Engativá,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-07,MinAmbiente,Teusaquillo,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-07,Movil Fontibon,Fontibón,23.38,75.89,1.23,,24.88,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-07,Puente Aranda,Puente Aranda,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-07,SUBA,Suba,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-07,San Cristobal,San Cristóbal,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-07,Suba,Suba,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-07,Tunal,Tunjuelito,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-07,Usaquen,Usaquén,19.51,77.1,1.08,,22.48,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-08,Bolivia,Engativá,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.736978,-74.555
2021-03-08,Carvajal - Sevillana,Tunjuelito,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-08,Centro de Alto Rendimiento,Barrios Unidos,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-08,Ciudad Bolivar,Ciudad Bolívar,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-08,Colina,Suba,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-08,Fontibon,Fontibón,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-08,Guaymaral,Suba,13.79,82.0,1.17,,9.52,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-08,Kennedy,Kennedy,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-08,Las Ferias,Engativá,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-08,MinAmbiente,Teusaquillo,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-08,Movil Fontibon,Fontibón,22.69,78.05,1.24,,8.98,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-08,Puente Aranda,Puente Aranda,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-08,SUBA,Suba,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-08,San Cristobal,San Cristóbal,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-08,Suba,Suba,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-08,Tunal,Tunjuelito,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-08,Usaquen,Usaquén,19.41,73.87,0.94,,9.31,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-09,Bolivia,Engativá,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.736978,-74.555
2021-03-09,Carvajal - Sevillana,Tunjuelito,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-09,Centro de Alto Rendimiento,Barrios Unidos,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-09,Ciudad Bolivar,Ciudad Bolívar,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-09,Colina,Suba,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-09,Fontibon,Fontibón,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-09,Guaymaral,Suba,14.63,84.03,0.68,,1.38,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-09,Kennedy,Kennedy,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-09,Las Ferias,Engativá,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-09,MinAmbiente,Teusaquillo,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-09,Movil Fontibon,Fontibón,23.75,68.74,0.66,,0.22,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-09,Puente Aranda,Puente Aranda,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-09,SUBA,Suba,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-09,San Cristobal,San Cristóbal,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-09,Suba,Suba,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-09,Tunal,Tunjuelito,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-09,Usaquen,Usaquén,19.74,73.79,0.93,,0.25,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-10,Bolivia,Engativá,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.736978,-74.555
2021-03-10,Carvajal - Sevillana,Tunjuelito,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-10,Centro de Alto Rendimiento,Barrios Unidos,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-10,Ciudad Bolivar,Ciudad Bolívar,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-10,Colina,Suba,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-10,Fontibon,Fontibón,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-10,Guaymaral,Suba,14.19,88.36,0.36,,0.0,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-10,Kennedy,Kennedy,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-10,Las Ferias,Engativá,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-10,MinAmbiente,Teusaquillo,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-10,Movil Fontibon,Fontibón,21.42,83.13,1.02,,0.12,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-10,Puente Aranda,Puente Aranda,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-10,SUBA,Suba,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-10,San Cristobal,San Cristóbal,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-10,Suba,Suba,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-10,Tunal,Tunjuelito,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-10,Usaquen,Usaquén,17.85,87.62,0.87,,0.07,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-11,Bolivia,Engativá,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.736978,-74.555
2021-03-11,Carvajal - Sevillana,Tunjuelito,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-11,Centro de Alto Rendimiento,Barrios Unidos,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-11,Ciudad Bolivar,Ciudad Bolívar,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-11,Colina,Suba,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-11,Fontibon,Fontibón,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-11,Guaymaral,Suba,13.31,88.66,0.6,,0.0,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-11,Kennedy,Kennedy,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-11,Las Ferias,Engativá,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-11,MinAmbiente,Teusaquillo,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-11,Movil Fontibon,Fontibón,22.04,76.21,0.84,,0.0,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-11,Puente Aranda,Puente Aranda,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-11,SUBA,Suba,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-11,San Cristobal,San Cristóbal,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-11,Suba,Suba,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-11,Tunal,Tunjuelito,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-11,Usaquen,Usaquén,17.38,85.27,1.17,,0.02,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-12,Bolivia,Engativá,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.736978,-74.555
2021-03-12,Carvajal - Sevillana,Tunjuelito,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-12,Centro de Alto Rendimiento,Barrios Unidos,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-12,Ciudad Bolivar,Ciudad Bolívar,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-12,Colina,Suba,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-12,Fontibon,Fontibón,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-12,Guaymaral,Suba,13.44,87.44,0.57,,0.03,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-12,Kennedy,Kennedy,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-12,Las Ferias,Engativá,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-12,MinAmbiente,Teusaquillo,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-12,Movil Fontibon,Fontibón,23.3,71.62,0.52,,1.36,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-12,Puente Aranda,Puente Aranda,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-12,SUBA,Suba,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-12,San Cristobal,San Cristóbal,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-12,Suba,Suba,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-12,Tunal,Tunjuelito,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-12,Usaquen,Usaquén,17.71,83.26,1.15,,0.88,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-13,Bolivia,Engativá,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.736978,-74.555
2021-03-13,Carvajal - Sevillana,Tunjuelito,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-13,Centro de Alto Rendimiento,Barrios Unidos,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-13,Ciudad Bolivar,Ciudad Bolívar,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-13,Colina,Suba,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-13,Fontibon,Fontibón,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-13,Guaymaral,Suba,13.57,83.81,0.46,,0.17,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-13,Kennedy,Kennedy,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-13,Las Ferias,Engativá,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-13,MinAmbiente,Teusaquillo,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-13,Movil Fontibon,Fontibón,23.13,73.82,0.92,,9.51,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-13,Puente Aranda,Puente Aranda,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-13,SUBA,Suba,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-13,San Cristobal,San Cristóbal,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-13,Suba,Suba,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-13,Tunal,Tunjuelito,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-13,Usaquen,Usaquén,18.39,78.71,0.99,,4.47,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-14,Bolivia,Engativá,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.736978,-74.555
2021-03-14,Carvajal - Sevillana,Tunjuelito,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-14,Centro de Alto Rendimiento,Barrios Unidos,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-14,Ciudad Bolivar,Ciudad Bolívar,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-14,Colina,Suba,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-14,Fontibon,Fontibón,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-14,Guaymaral,Suba,13.73,86.35,0.36,,0.08,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-14,Kennedy,Kennedy,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-14,Las Ferias,Engativá,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-14,MinAmbiente,Teusaquillo,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-14,Movil Fontibon,Fontibón,22.61,76.61,1.15,,4.58,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-14,Puente Aranda,Puente Aranda,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-14,SUBA,Suba,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-14,San Cristobal,San Cristóbal,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-14,Suba,Suba,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-14,Tunal,Tunjuelito,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-14,Usaquen,Usaquén,17.82,83.64,0.98,,2.09,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-15,Bolivia,Engativá,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.736978,-74.555
2021-03-15,Carvajal - Sevillana,Tunjuelito,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-15,Centro de Alto Rendimiento,Barrios Unidos,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-15,Ciudad Bolivar,Ciudad Bolívar,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-15,Colina,Suba,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-15,Fontibon,Fontibón,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-15,Guaymaral,Suba,13.58,87.83,0.55,,0.04,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-15,Kennedy,Kennedy,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-15,Las Ferias,Engativá,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-15,MinAmbiente,Teusaquillo,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-15,Movil Fontibon,Fontibón,22.69,76.82,0.92,,1.7,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-15,Puente Aranda,Puente Aranda,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-15,SUBA,Suba,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-15,San Cristobal,San Cristóbal,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-15,Suba,Suba,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-15,Tunal,Tunjuelito,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-15,Usaquen,Usaquén,17.78,83.06,0.81,,0.95,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-16,Bolivia,Engativá,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.736978,-74.555
2021-03-16,Carvajal - Sevillana,Tunjuelito,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-16,Centro de Alto Rendimiento,Barrios Unidos,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-16,Ciudad Bolivar,Ciudad Bolívar,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-16,Colina,Suba,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-16,Fontibon,Fontibón,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-16,Guaymaral,Suba,13.89,86.52,0.53,,0.01,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-16,Kennedy,Kennedy,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-16,Las Ferias,Engativá,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-16,MinAmbiente,Teusaquillo,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-16,Movil Fontibon,Fontibón,22.18,77.54,0.92,,0.54,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-16,Puente Aranda,Puente Aranda,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-16,SUBA,Suba,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-16,San Cristobal,San Cristóbal,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-16,Suba,Suba,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-16,Tunal,Tunjuelito,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-16,Usaquen,Usaquén,18.26,81.57,0.42,,0.2,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-17,Bolivia,Engativá,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.736978,-74.555
2021-03-17,Carvajal - Sevillana,Tunjuelito,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-17,Centro de Alto Rendimiento,Barrios Unidos,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-17,Ciudad Bolivar,Ciudad Bolívar,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-17,Colina,Suba,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-17,Fontibon,Fontibón,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-17,Guaymaral,Suba,14.32,85.38,0.87,,0.08,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-17,Kennedy,Kennedy,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-17,Las Ferias,Engativá,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-17,MinAmbiente,Teusaquillo,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-17,Movil Fontibon,Fontibón,22.75,78.13,0.79,,2.64,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-17,Puente Aranda,Puente Aranda,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-17,SUBA,Suba,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-17,San Cristobal,San Cristóbal,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-17,Suba,Suba,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-17,Tunal,Tunjuelito,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.575556,-74.138889
2021-03-17,Usaquen,Usaquén,18.72,80.95,0.91,,2.12,NASA_POWER,2021,3,4.707306,-74.330417
2021-03-18,Bolivia,Engativá,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.736978,-74.555
2021-03-18,Carvajal - Sevillana,Tunjuelito,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.589722,-74.2175
2021-03-18,Centro de Alto Rendimiento,Barrios Unidos,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.658556,-74.088556
2021-03-18,Ciudad Bolivar,Ciudad Bolívar,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.577778,-74.165167
2021-03-18,Colina,Suba,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.737194444444445,-74.06947222222222
2021-03-18,Fontibon,Fontibón,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.679722,-74.1425
2021-03-18,Guaymaral,Suba,14.27,85.31,0.86,,0.01,NASA_POWER,2021,3,4.7837556,-74.044183
2021-03-18,Kennedy,Kennedy,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.621389,-74.140833
2021-03-18,Las Ferias,Engativá,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.690722,-74.0986
2021-03-18,MinAmbiente,Teusaquillo,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.629306,-74.186944
2021-03-18,Movil Fontibon,Fontibón,23.33,74.09,0.76,,0.33,NASA_POWER,2021,3,4.640764,-74.870833
2021-03-18,Puente Aranda,Puente Aranda,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.592444,-74.106667
2021-03-18,SUBA,Suba,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.68025,-74.596111
2021-03-18,San Cristobal,San Cristóbal,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.5725,-74.086389
2021-03-18,Suba,Suba,18.96,79.23,0.86,,0.33,NASA_POWER,2021,3,4.68025,-74.596111
