Año,Mes,Estacion,NO2,O3,PM25,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,valido_NO2,valido_O3,valido_PM25
2020,4,Puente Aranda,10.513421828908555,12.904558823529412,19.137813884785817,0.9416666666666668,0.9444444444444444,0.9402777777777778,True,True,True
2020,4,San Cristobal,,20.322318840579708,12.564135702746364,,0.9583333333333334,0.8597222222222223,False,True,True
2020,4,Suba,,20.88340611353712,16.087481146304675,,0.9541666666666668,0.9208333333333332,False,True,True
2020,4,Tunal,9.80263543191801,16.74963715529753,12.734306569343063,0.9486111111111112,0.9569444444444444,0.9513888888888888,True,True,True
2020,4,Usaquen,,23.92107843137255,15.872913616398243,,0.85,0.9486111111111112,False,True,True
2020,5,Carvajal - Sevillana,3.812429378531073,,18.519718309859154,0.9516129032258064,,0.9543010752688172,True,False,True
2020,5,Centro de Alto Rendimiento,8.322881355932203,15.335502121640737,6.039820359281437,0.9516129032258064,0.9502688172043012,0.8978494623655914,True,True,True
2020,5,Fontibon,12.647265077138847,12.063892806770095,11.90482269503546,0.9583333333333334,0.952956989247312,0.9475806451612904,True,True,True
2020,5,Guaymaral,7.855374592833876,11.828954802259886,6.808571428571429,0.8252688172043011,0.9516129032258064,0.9408602150537636,True,True,True
2020,5,Kennedy,17.10646976090014,11.449295774647888,12.915254237288137,0.9556451612903226,0.9543010752688172,0.9516129032258064,True,True,True
2020,5,Las Ferias,8.375925925925927,12.083521126760562,6.978453038674034,0.7258064516129032,0.9543010752688172,0.7298387096774194,False,True,False
2020,5,MinAmbiente,,12.266666666666667,6.799002849002848,,0.9475806451612904,0.9435483870967742,False,True,True
2020,5,Puente Aranda,11.830624092888243,6.567092198581561,12.53289855072464,0.9260752688172044,0.9475806451612904,0.9274193548387096,True,True,True
2020,5,San Cristobal,,13.59929873772791,6.137236084452975,,0.9583333333333334,0.7002688172043011,False,True,False
2020,5,Suba,,13.071711456859973,8.359065155807366,,0.9502688172043012,0.9489247311827956,False,True,True
2020,5,Tunal,11.299857752489332,10.535470085470084,7.730113636363637,0.9448924731182796,0.9435483870967742,0.946236559139785,True,True,True
2020,5,Usaquen,,12.311458333333333,8.09212730318258,,0.9032258064516128,0.8024193548387096,False,True,True
2020,6,Carvajal - Sevillana,4.284705882352941,,24.106995884773664,0.9444444444444444,,0.675,True,False,False
2020,6,Centro de Alto Rendimiento,8.904405286343613,12.14361233480176,7.477812995245642,0.9458333333333332,0.9458333333333332,0.8763888888888889,True,True,True
2020,6,Fontibon,13.158200290275762,10.131049562682216,14.04669603524229,0.9569444444444444,0.9527777777777776,0.9458333333333332,True,True,True
2020,6,Guaymaral,7.853323485967503,9.853362573099416,8.72768532526475,0.9402777777777778,0.95,0.9180555555555556,True,True,True
2020,6,Kennedy,16.472992700729925,9.723636363636365,15.013762811127378,0.9513888888888888,0.6111111111111112,0.9486111111111112,True,False,True
2020,6,Las Ferias,11.077352941176471,10.141554559043348,8.172455089820359,0.9444444444444444,0.9291666666666668,0.9277777777777778,True,True,True
2020,6,MinAmbiente,,11.118703976435937,8.803235294117647,,0.9430555555555556,0.9444444444444444,False,True,True
2020,6,Puente Aranda,11.729742765273311,5.829934210526315,15.35425219941349,0.8638888888888889,0.8444444444444444,0.9472222222222222,True,True,True
2020,6,San Cristobal,,10.476350364963505,6.981229235880399,,0.9513888888888888,0.8361111111111111,False,True,True
2020,6,Suba,,10.946793002915452,9.2012084592145,,0.9527777777777776,0.9194444444444444,False,True,True
2020,6,Tunal,11.350877192982455,9.794027303754266,10.127407407407407,0.95,0.8138888888888889,0.9375,True,True,True
2020,6,Usaquen,,11.055108359133127,9.904692082111437,,0.8972222222222223,0.9472222222222222,False,True,True
2020,7,Carvajal - Sevillana,3.0758474576271184,,22.566619915848527,0.9516129032258064,,0.9583333333333334,True,False,True
2020,7,Centro de Alto Rendimiento,9.933962264150944,12.1621387283237,5.93328530259366,0.8548387096774194,0.9301075268817204,0.9327956989247312,True,True,True
2020,7,Fontibon,13.93497191011236,11.559142857142856,13.46415770609319,0.956989247311828,0.9408602150537636,0.375,True,True,False
2020,7,Guaymaral,8.605120910384068,10.013031161473087,6.590651558073654,0.9448924731182796,0.9489247311827956,0.9489247311827956,True,True,True
2020,7,Kennedy,16.820956399437414,13.584117647058823,16.473541963015645,0.9556451612903226,0.913978494623656,0.9448924731182796,True,True,True
2020,7,Las Ferias,11.143081312410844,10.596191819464034,6.20674318507891,0.9422043010752688,0.952956989247312,0.9368279569892471,True,True,True
2020,7,MinAmbiente,,11.078285714285714,6.376757532281205,,0.9408602150537636,0.9368279569892471,False,True,True
2020,7,Puente Aranda,14.450175438596492,6.201555869872702,12.916642958748222,0.7661290322580645,0.9502688172043012,0.9448924731182796,True,True,True
2020,7,San Cristobal,,10.560623229461756,4.166372980910426,,0.9489247311827956,0.9153225806451613,False,True,True
2020,7,Suba,,11.40112676056338,7.67015625,,0.9543010752688172,0.8602150537634409,False,True,True
2020,7,Tunal,13.280209895052474,9.67050505050505,7.346998535871156,0.896505376344086,0.6653225806451613,0.918010752688172,True,False,True
2020,7,Usaquen,,11.262605752961084,6.790070921985816,,0.7943548387096774,0.9475806451612904,False,True,True
2020,8,Carvajal - Sevillana,4.471549295774648,,25.56338028169014,0.9543010752688172,,0.9543010752688172,True,False,True
2020,8,Centro de Alto Rendimiento,10.403404255319147,15.898453608247424,8.267663817663816,0.9475806451612904,0.521505376344086,0.9435483870967742,True,False,True
2020,8,Fontibon,12.591845493562232,16.244921316165954,13.948433048433047,0.939516129032258,0.939516129032258,0.9435483870967742,True,True,True
2020,8,Guaymaral,8.577675840978593,11.961095505617976,8.77247191011236,0.8790322580645161,0.956989247311828,0.956989247311828,True,True,True
2020,8,Kennedy,16.175386779184247,16.47918424753868,16.47157001414427,0.9556451612903226,0.9556451612903226,0.9502688172043012,True,True,True
2020,8,Las Ferias,11.565915492957746,11.557243319268636,8.640735502121641,0.9543010752688172,0.9556451612903226,0.9502688172043012,True,True,True
2020,8,MinAmbiente,,7.355539971949509,7.771549295774648,,0.9583333333333334,0.9543010752688172,False,True,True
2020,8,Puente Aranda,14.96237623762376,6.365606936416185,15.089526542324249,0.9502688172043012,0.9301075268817204,0.9368279569892471,True,True,True
2020,8,San Cristobal,,11.342194092827004,5.68712011577424,,0.9556451612903226,0.928763440860215,False,True,True
2020,8,Suba,,13.572676056338029,8.826961483594864,,0.9543010752688172,0.9422043010752688,False,True,True
2020,8,Tunal,6.468085106382978,10.39073359073359,9.114084507042254,0.0631720430107526,0.696236559139785,0.9543010752688172,False,False,True
2020,8,Usaquen,,18.36853146853147,9.40197461212976,,0.3844086021505376,0.952956989247312,False,False,True
2020,9,Carvajal - Sevillana,5.005255474452555,,29.47516198704104,0.9513888888888888,,0.6430555555555556,True,False,False
2020,9,Centro de Alto Rendimiento,14.25478645066274,12.95,10.250224215246636,0.9430555555555556,0.9388888888888888,0.9291666666666668,True,True,True
2020,9,Fontibon,16.54246376811594,16.811014492753625,16.853914327917284,0.9583333333333334,0.9583333333333334,0.9402777777777778,True,True,True
2020,9,Guaymaral,11.030338733431517,11.59618768328446,11.08,0.9430555555555556,0.9472222222222222,0.9375,True,True,True
2020,9,Kennedy,19.423460410557183,19.125766871165645,18.303571428571427,0.9472222222222222,0.9055555555555556,0.9333333333333332,True,True,True
2020,9,Las Ferias,15.964212076583213,10.434110787172012,10.398104956268222,0.9430555555555556,0.9527777777777776,0.9527777777777776,True,True,True
2020,9,MinAmbiente,,8.67311046511628,9.237164179104475,,0.9555555555555556,0.9305555555555556,False,True,True
2020,9,Puente Aranda,19.54743024963289,7.877729257641922,19.753846153846155,0.9458333333333332,0.9541666666666668,0.9388888888888888,True,True,True
2020,9,San Cristobal,,12.337246376811596,6.595324283559577,,0.9583333333333334,0.9208333333333332,False,True,True
2020,9,Suba,,13.780380673499268,11.070225563909776,,0.9486111111111112,0.9236111111111112,False,True,True
2020,9,Tunal,17.055081300813008,12.73827751196172,11.342028985507246,0.6833333333333333,0.8708333333333333,0.9583333333333334,False,True,True
2020,9,Usaquen,,18.90377643504532,10.210526315789474,,0.9194444444444444,0.95,False,True,True
2020,10,Bolivia,14.387362637362637,,16.01311475409836,0.489247311827957,,0.4919354838709677,False,False,False
2020,10,Carvajal - Sevillana,6.711723163841808,,28.46704067321178,0.9516129032258064,,0.9583333333333334,True,False,True
2020,10,Centro de Alto Rendimiento,14.10394366197183,15.534045801526716,10.33487031700288,0.9543010752688172,0.8803763440860215,0.9327956989247312,True,True,True
2020,10,Fontibon,16.58637640449438,18.529073033707867,17.105516265912307,0.956989247311828,0.956989247311828,0.9502688172043012,True,True,True
2020,10,Guaymaral,11.42470930232558,14.415606936416186,10.570809248554914,0.9247311827956988,0.9301075268817204,0.9301075268817204,True,True,True
2020,10,Kennedy,18.06332863187588,20.170524691358025,18.043661971830986,0.952956989247312,0.8709677419354839,0.9543010752688172,True,True,True
2020,10,Las Ferias,16.913661971830987,13.678340365682136,9.447875354107648,0.9543010752688172,0.9556451612903226,0.9489247311827956,True,True,True
2020,10,MinAmbiente,,18.67074829931973,9.68206599713056,,0.7903225806451613,0.9368279569892471,False,True,True
2020,10,Puente Aranda,19.111988716502115,10.762978723404254,18.587752161383285,0.952956989247312,0.9475806451612904,0.9327956989247312,True,True,True
2020,10,San Cristobal,11.901909307875894,15.3328190743338,10.567402376910016,0.5631720430107527,0.9583333333333334,0.7916666666666666,False,True,True
2020,10,Suba,11.379900744416874,15.516713483146066,10.670422535211268,0.5416666666666666,0.956989247311828,0.9543010752688172,False,True,True
2020,10,Tunal,15.365149359886203,16.73679775280899,11.772277227722771,0.9448924731182796,0.956989247311828,0.9502688172043012,True,True,True
2020,10,Usaquen,11.565411764705884,21.85768688293371,7.9871387283237,0.571236559139785,0.952956989247312,0.9301075268817204,False,True,True
2020,11,Bolivia,16.40936967632027,,18.25523809523809,0.8152777777777778,,0.875,True,False,True
2020,11,Carvajal - Sevillana,3.998837209302325,,31.50877192982456,0.9555555555555556,,0.95,True,False,True
2020,11,Centro de Alto Rendimiento,18.59384164222874,11.12606149341142,17.50541727672035,0.9472222222222222,0.9486111111111112,0.9486111111111112,True,True,True
2020,11,Fontibon,17.179259259259258,18.217536231884058,20.59190404797601,0.9375,0.9583333333333334,0.9263888888888888,True,True,True
2020,11,Guaymaral,13.104868913857675,11.227365356623,15.66079295154185,0.7416666666666667,0.9541666666666668,0.9458333333333332,False,True,True
2020,11,Kennedy,18.027007299270075,17.664139941690962,23.7014598540146,0.9513888888888888,0.9527777777777776,0.9513888888888888,True,True,True
2020,11,Las Ferias,22.656304985337243,10.643168604651162,14.369309838472834,0.9472222222222222,0.9555555555555556,0.9458333333333332,True,True,True
2020,11,MinAmbiente,,10.450306748466256,17.16442166910688,,0.6791666666666667,0.9486111111111112,False,False,True
2020,11,Puente Aranda,23.55423976608187,7.659679767103348,27.829428989751097,0.95,0.9541666666666668,0.9486111111111112,True,True,True
2020,11,San Cristobal,18.37481590574374,8.413828238719068,17.059084194977842,0.9430555555555556,0.9541666666666668,0.9402777777777778,True,True,True
2020,11,Suba,12.549045521292216,12.789082969432314,15.664880952380951,0.9458333333333332,0.9541666666666668,0.9333333333333332,True,True,True
2020,11,Tunal,22.522886297376093,10.03035439137134,20.61426491994177,0.9527777777777776,0.9013888888888888,0.9541666666666668,True,True,True
2020,11,Usaquen,16.8636496350365,12.908516886930984,13.164814814814816,0.9513888888888888,0.9458333333333332,0.9,True,True,True
2020,12,Bolivia,17.643594646271513,,17.52107765451664,0.7029569892473119,,0.8481182795698925,False,False,True
2020,12,Carvajal - Sevillana,4.551449275362319,,36.93601190476191,0.9274193548387096,,0.9032258064516128,True,False,True
2020,12,Centro de Alto Rendimiento,17.019590643274853,12.225693430656936,14.112998522895126,0.9193548387096774,0.9206989247311828,0.9099462365591398,True,True,True
2020,12,Fontibon,18.91654571843251,18.65878084179971,21.070424597364568,0.9260752688172044,0.9260752688172044,0.918010752688172,True,True,True
2020,12,Guaymaral,8.741903171953254,11.133333333333333,14.058646616541353,0.8051075268817204,0.8951612903225806,0.8938172043010753,True,True,True
2020,12,Kennedy,18.723364485981307,21.59093567251462,25.46696035242291,0.8629032258064516,0.9193548387096774,0.9153225806451613,True,True,True
2020,12,Las Ferias,18.5175,11.865588235294116,13.7421926910299,0.913978494623656,0.913978494623656,0.8091397849462365,True,True,True
2020,12,MinAmbiente,,15.634552845528455,13.86360856269113,,0.6612903225806451,0.8790322580645161,False,False,True
2020,12,Puente Aranda,19.07438330170778,7.95131195335277,26.21348973607038,0.7083333333333334,0.922043010752688,0.9166666666666666,False,True,True
2020,12,San Cristobal,14.63536231884058,12.298318042813456,12.564963503649636,0.9274193548387096,0.8790322580645161,0.9206989247311828,True,True,True
2020,12,Suba,10.83551912568306,13.75836236933798,14.80599647266314,0.7379032258064516,0.771505376344086,0.7620967741935484,False,True,True
2020,12,Tunal,17.5875,12.759649122807016,14.77827380952381,0.9032258064516128,0.842741935483871,0.9032258064516128,True,True,True
2020,12,Usaquen,10.561280931586609,15.972634643377004,7.656568778979907,0.9233870967741936,0.9233870967741936,0.8696236559139785,True,True,True
2021,1,Bolivia,20.30015873015873,,17.50272988505747,0.8467741935483871,,0.935483870967742,True,False,True
2021,1,Carvajal - Sevillana,,,34.604693140794225,,,0.7446236559139785,False,False,False
2021,1,Centro de Alto Rendimiento,13.118945868945868,14.209738372093025,13.493515850144092,0.9435483870967742,0.9247311827956988,0.9327956989247312,True,True,True
2021,1,Colina,10.706910569105691,,9.044444444444444,0.3306451612903225,,0.3387096774193548,False,False,False
2021,1,Fontibon,13.695652173913045,17.479357798165136,18.7778603268945,0.2163978494623656,0.8790322580645161,0.9045698924731184,False,True,True
2021,1,Guaymaral,8.089189189189188,12.559380692167576,13.29634831460674,0.696236559139785,0.7379032258064516,0.956989247311828,False,False,True
2021,1,Kennedy,18.709014084507043,21.411637931034484,22.07692307692308,0.9543010752688172,0.935483870967742,0.9435483870967742,True,True,True
2021,1,Las Ferias,15.027246376811592,13.570622286541244,14.90016891891892,0.9274193548387096,0.928763440860215,0.7956989247311828,True,True,True
2021,1,MinAmbiente,,20.76741573033708,12.148710601719197,,0.8373655913978495,0.9381720430107529,False,True,True
2021,1,Puente Aranda,17.94732394366197,8.48095909732017,22.123850574712645,0.9543010752688172,0.952956989247312,0.935483870967742,True,True,True
2021,1,San Cristobal,13.398286604361372,15.676544943820224,10.833570412517782,0.8629032258064516,0.956989247311828,0.9448924731182796,True,True,True
2021,1,Suba,11.008709677419354,14.28238993710692,14.12135922330097,0.8333333333333334,0.8548387096774194,0.8306451612903226,True,True,True
2021,1,Tunal,15.215655853314528,14.885674157303372,14.544034090909092,0.952956989247312,0.956989247311828,0.946236559139785,True,True,True
2021,1,Usaquen,9.64858757062147,16.004384724186703,7.496084337349397,0.9516129032258064,0.9502688172043012,0.8924731182795699,True,True,True
2021,2,Bolivia,18.82508417508417,,17.981200631911534,0.8839285714285714,,0.9419642857142856,True,False,True
2021,2,Carvajal - Sevillana,,,36.28387096774193,,,0.9226190476190476,False,False,True
2021,2,Centro de Alto Rendimiento,13.92780487804878,13.082026143790848,14.644918032786885,0.9151785714285714,0.9107142857142856,0.9077380952380952,True,True,True
2021,2,Colina,12.119745222929936,,8.16602564102564,0.7008928571428571,,0.6964285714285714,False,False,False
2021,2,Fontibon,13.623444976076556,18.03668903803132,19.87007874015748,0.6220238095238095,0.6651785714285714,0.9449404761904762,False,False,True
2021,2,Guaymaral,10.77223974763407,12.96629570747218,15.296875,0.9434523809523808,0.9360119047619048,0.9523809523809524,True,True,True
2021,2,Kennedy,19.522115384615383,21.708038585209003,24.522807017543855,0.9285714285714286,0.925595238095238,0.9330357142857144,True,True,True
2021,2,Las Ferias,16.66472440944882,14.01846635367762,14.821293375394324,0.9449404761904762,0.9508928571428572,0.9434523809523808,True,True,True
2021,2,MinAmbiente,,13.814104595879558,15.862677165354327,,0.9389880952380952,0.9449404761904762,False,True,True
2021,2,Puente Aranda,21.504973357015984,8.071688741721855,24.403935599284434,0.8377976190476191,0.8988095238095238,0.8318452380952381,True,True,True
2021,2,San Cristobal,14.44587869362364,14.260403726708075,14.87912087912088,0.956845238095238,0.9583333333333334,0.9479166666666666,True,True,True
2021,2,Suba,12.306319115323854,13.489481946624805,16.14937106918239,0.9419642857142856,0.9479166666666666,0.9464285714285714,True,True,True
2021,2,Tunal,13.975308641975309,14.030365659777424,17.755555555555556,0.3616071428571428,0.9360119047619048,0.9375,False,True,True
2021,2,Usaquen,8.736565656565658,15.483255086071988,8.627526132404181,0.7366071428571429,0.9508928571428572,0.8541666666666666,False,True,True
2021,3,Bolivia,20.19803646563815,,17.82,0.9583333333333334,,0.9543010752688172,True,False,True
2021,3,Carvajal - Sevillana,,,42.13623595505618,,,0.956989247311828,False,False,True
2021,3,Centro de Alto Rendimiento,16.9851904090268,12.660028248587569,16.124881141045957,0.952956989247312,0.9516129032258064,0.8481182795698925,True,True,True
2021,3,Colina,8.969908256880734,,9.90811320754717,0.7325268817204301,,0.7123655913978495,False,False,False
2021,3,Fontibon,17.371742313323573,15.663836017569546,21.42385185185185,0.918010752688172,0.918010752688172,0.907258064516129,True,True,True
2021,3,Guaymaral,11.709623430962342,12.907471264367816,16.586357039187227,0.6424731182795699,0.935483870967742,0.9260752688172044,False,True,True
2021,3,Kennedy,21.6704802259887,19.67012987012987,25.095778748180493,0.9516129032258064,0.9314516129032258,0.9233870967741936,True,True,True
2021,3,Las Ferias,20.91373937677054,14.364073550212163,17.034527220630373,0.9489247311827956,0.9502688172043012,0.9381720430107529,True,True,True
2021,3,MinAmbiente,,13.709155937052934,16.084861717612807,,0.939516129032258,0.9233870967741936,False,True,True
2021,3,Movil Fontibon,,,19.8375,,,0.1935483870967742,False,False,False
2021,3,Puente Aranda,23.301679389312977,7.461926605504588,27.19553158705701,0.8803763440860215,0.8790322580645161,0.8723118279569892,True,True,True
2021,3,San Cristobal,16.94098591549296,13.17830985915493,16.152974504249293,0.9543010752688172,0.9543010752688172,0.9489247311827956,True,True,True
2021,3,Suba,11.951807228915662,14.515395480225989,16.341618497109828,0.8924731182795699,0.9516129032258064,0.9301075268817204,True,True,True
2021,3,Tunal,17.85737704918033,13.76323943661972,20.564174894217206,0.4099462365591398,0.9543010752688172,0.952956989247312,False,True,True
2021,3,Usaquen,12.529394812680115,15.333476394849786,,0.9327956989247312,0.939516129032258,,True,True,False
2021,4,Bolivia,18.918950437317783,,12.180263157894736,0.9527777777777776,,0.95,True,False,True
2021,4,Carvajal - Sevillana,,,32.147492625368734,,,0.4708333333333333,False,False,False
2021,4,Centro de Alto Rendimiento,11.887554904831624,12.646041055718475,10.206607929515418,0.9486111111111112,0.9472222222222222,0.9458333333333332,True,True,True
2021,4,Colina,8.510188679245282,,4.209848484848485,0.3680555555555556,,0.3666666666666666,False,False,False
2021,4,Fontibon,12.92925045703839,14.06965265082267,13.331094049904031,0.7597222222222222,0.7597222222222222,0.7236111111111111,True,True,False
2021,4,Guaymaral,6.716666666666667,13.02240356083086,10.89037037037037,0.875,0.9361111111111112,0.9375,True,True,True
2021,4,Kennedy,17.520262390670553,15.436363636363636,19.619823788546256,0.9527777777777776,0.6722222222222223,0.9458333333333332,True,False,True
2021,4,Las Ferias,13.21525974025974,14.999852071005916,10.472861356932151,0.8555555555555555,0.9388888888888888,0.9416666666666668,True,True,True
2021,4,MinAmbiente,,13.414787701317715,9.863676470588237,,0.9486111111111112,0.9444444444444444,False,True,True
2021,4,Movil Fontibon,,,14.203958944281526,,,0.9472222222222222,False,False,True
2021,4,Puente Aranda,16.671723122238586,7.424264705882352,18.933977455716587,0.9430555555555556,0.9444444444444444,0.8625,True,True,True
2021,4,San Cristobal,9.719420289855073,13.839130434782607,8.698529411764707,0.9583333333333334,0.9583333333333334,0.9444444444444444,True,True,True
2021,4,Suba,9.818540145985402,13.821366279069768,11.1303074670571,0.9513888888888888,0.9555555555555556,0.9486111111111112,True,True,True
2021,4,Tunal,11.67985401459854,13.761236802413274,9.270967741935484,0.9513888888888888,0.9208333333333332,0.8611111111111112,True,True,True
2021,4,Usaquen,6.75932944606414,18.718221574344025,,0.9527777777777776,0.9527777777777776,,True,True,False
2021,5,Bolivia,17.742307692307694,,9.693276108726751,0.9435483870967742,,0.939516129032258,True,False,True
2021,5,Carvajal - Sevillana,,,26.5,,,0.9543010752688172,False,False,True
2021,5,Centro de Alto Rendimiento,10.2375533428165,10.133898305084744,8.312765957446809,0.9448924731182796,0.9516129032258064,0.9475806451612904,True,True,True
2021,5,Colina,10.87645390070922,5.168888888888889,5.391989664082687,0.9475806451612904,0.6048387096774194,0.5201612903225806,True,False,False
2021,5,Fontibon,11.288210526315789,13.721008403361344,9.792857142857144,0.6384408602150538,0.6397849462365591,0.5645161290322581,False,False,False
2021,5,Guaymaral,5.090271132376396,9.672782874617736,8.787749287749287,0.842741935483871,0.8790322580645161,0.9435483870967742,True,True,True
2021,5,Kennedy,16.324473257698543,13.524306688417616,14.54644012944984,0.8293010752688172,0.8239247311827957,0.8306451612903226,True,True,True
2021,5,Las Ferias,10.3487922705314,9.806789250353606,6.398428571428571,0.8346774193548387,0.9502688172043012,0.9408602150537636,True,True,True
2021,5,MinAmbiente,,10.492220650636492,9.324737631184409,,0.9502688172043012,0.896505376344086,False,True,True
2021,5,Movil Fontibon,,,12.296,,,0.8736559139784946,False,False,True
2021,5,Puente Aranda,14.103267045454546,5.368803418803419,16.8084375,0.946236559139785,0.9435483870967742,0.8602150537634409,True,True,True
2021,5,San Cristobal,11.144880785413743,9.540084388185656,6.964438122332859,0.9583333333333334,0.9556451612903226,0.9448924731182796,True,True,True
2021,5,Suba,8.82275960170697,9.552118644067797,8.417256011315418,0.9448924731182796,0.9516129032258064,0.9502688172043012,True,True,True
2021,5,Tunal,11.122475106685634,9.649929478138224,7.7054698457223,0.9448924731182796,0.952956989247312,0.9583333333333334,True,True,True
2021,5,Usaquen,7.429320113314448,13.38960113960114,,0.9489247311827956,0.9435483870967742,,True,True,False
