Año,Mes,Estacion,NO2,O3,PM25,Cobertura_NO2,Cobertura_O3,Cobertura_PM25
2020,8,Las Ferias,11.565915492957746,11.557243319268636,8.640735502121641,0.9543010752688172,0.9556451612903226,0.9502688172043011
2020,8,MinAmbiente,,7.355539971949509,7.771549295774648,,0.9583333333333334,0.9543010752688172
2020,8,Puente Aranda,14.962376237623761,6.365606936416185,15.089526542324247,0.9502688172043011,0.9301075268817204,0.9368279569892473
2020,8,San Cristobal,,11.342194092827004,5.68712011577424,,0.9556451612903226,0.928763440860215
2020,8,Suba,,13.572676056338029,8.826961483594864,,0.9543010752688172,0.9422043010752689
2020,8,Tunal,6.468085106382978,10.39073359073359,9.114084507042254,0.06317204301075269,0.696236559139785,0.9543010752688172
2020,8,Usaquen,,18.36853146853147,9.40197461212976,,0.3844086021505376,0.9529569892473119
2020,9,Carvajal - Sevillana,5.005255474452555,,29.475161987041037,0.9513888888888888,,0.6430555555555556
2020,9,Centro de Alto Rendimiento,14.25478645066274,12.950000000000001,10.250224215246636,0.9430555555555555,0.9388888888888889,0.9291666666666667
2020,9,Fontibon,16.54246376811594,16.811014492753625,16.853914327917284,0.9583333333333334,0.9583333333333334,0.9402777777777778
2020,9,Guaymaral,11.030338733431517,11.596187683284459,11.08,0.9430555555555555,0.9472222222222222,0.9375
2020,9,Kennedy,19.423460410557183,19.125766871165645,18.303571428571427,0.9472222222222222,0.9055555555555556,0.9333333333333333
2020,9,Las Ferias,15.964212076583213,10.434110787172012,10.398104956268222,0.9430555555555555,0.9527777777777777,0.9527777777777777
2020,9,MinAmbiente,,8.67311046511628,9.237164179104477,,0.9555555555555556,0.9305555555555556
2020,9,Puente Aranda,19.547430249632892,7.877729257641922,19.753846153846155,0.9458333333333333,0.9541666666666667,0.9388888888888889
2020,9,San Cristobal,,12.337246376811596,6.595324283559577,,0.9583333333333334,0.9208333333333333
2020,9,Suba,,13.780380673499268,11.070225563909775,,0.9486111111111111,0.9236111111111112
2020,9,Tunal,17.055081300813008,12.738277511961721,11.342028985507246,0.6833333333333333,0.8708333333333333,0.9583333333333334
2020,9,Usaquen,,18.903776435045316,10.210526315789474,,0.9194444444444444,0.95
2020,10,Bolivia,14.387362637362637,,16.01311475409836,0.489247311827957,,0.49193548387096775
2020,10,Carvajal - Sevillana,6.711723163841808,,28.46704067321178,0.9516129032258065,,0.9583333333333334
2020,10,Centro de Alto Rendimiento,14.10394366197183,15.534045801526716,10.334870317002881,0.9543010752688172,0.8803763440860215,0.9327956989247311
2020,10,Fontibon,16.58637640449438,18.529073033707867,17.105516265912307,0.956989247311828,0.956989247311828,0.9502688172043011
2020,10,Guaymaral,11.424709302325581,14.415606936416186,10.570809248554914,0.9247311827956989,0.9301075268817204,0.9301075268817204
2020,10,Kennedy,18.06332863187588,20.170524691358025,18.043661971830986,0.9529569892473119,0.8709677419354839,0.9543010752688172
2020,10,Las Ferias,16.913661971830987,13.678340365682137,9.447875354107648,0.9543010752688172,0.9556451612903226,0.9489247311827957
2020,10,MinAmbiente,,18.670748299319726,9.68206599713056,,0.7903225806451613,0.9368279569892473
2020,10,Puente Aranda,19.111988716502115,10.762978723404254,18.587752161383285,0.9529569892473119,0.9475806451612904,0.9327956989247311
2020,10,San Cristobal,11.901909307875894,15.3328190743338,10.567402376910017,0.5631720430107527,0.9583333333333334,0.7916666666666666
2020,10,Suba,11.379900744416874,15.516713483146066,10.670422535211268,0.5416666666666666,0.956989247311828,0.9543010752688172
2020,10,Tunal,15.365149359886203,16.73679775280899,11.772277227722773,0.9448924731182796,0.956989247311828,0.9502688172043011
2020,10,Usaquen,11.565411764705884,21.85768688293371,7.9871387283237,0.571236559139785,0.9529569892473119,0.9301075268817204
2020,11,Bolivia,16.40936967632027,,18.255238095238095,0.8152777777777778,,0.875
2020,11,Carvajal - Sevillana,3.9988372093023252,,31.50877192982456,0.9555555555555556,,0.95
2020,11,Centro de Alto Rendimiento,18.59384164222874,11.12606149341142,17.50541727672035,0.9472222222222222,0.9486111111111111,0.9486111111111111
2020,11,Fontibon,17.179259259259258,18.217536231884058,20.591904047976012,0.9375,0.9583333333333334,0.9263888888888889
2020,11,Guaymaral,13.104868913857677,11.227365356622999,15.66079295154185,0.7416666666666667,0.9541666666666667,0.9458333333333333
2020,11,Kennedy,18.027007299270075,17.664139941690962,23.701459854014598,0.9513888888888888,0.9527777777777777,0.9513888888888888
2020,11,Las Ferias,22.656304985337243,10.643168604651162,14.369309838472834,0.9472222222222222,0.9555555555555556,0.9458333333333333
2020,11,MinAmbiente,,10.450306748466257,17.16442166910688,,0.6791666666666667,0.9486111111111111
2020,11,Puente Aranda,23.55423976608187,7.659679767103348,27.829428989751097,0.95,0.9541666666666667,0.9486111111111111
2020,11,San Cristobal,18.37481590574374,8.413828238719068,17.059084194977842,0.9430555555555555,0.9541666666666667,0.9402777777777778
2020,11,Suba,12.549045521292216,12.789082969432314,15.664880952380951,0.9458333333333333,0.9541666666666667,0.9333333333333333
2020,11,Tunal,22.522886297376093,10.03035439137134,20.614264919941775,0.9527777777777777,0.9013888888888889,0.9541666666666667
2020,11,Usaquen,16.8636496350365,12.908516886930984,13.164814814814815,0.9513888888888888,0.9458333333333333,0.9
2020,12,Bolivia,17.643594646271513,,17.52107765451664,0.7029569892473119,,0.8481182795698925
2020,12,Carvajal - Sevillana,4.551449275362319,,36.936011904761905,0.9274193548387096,,0.9032258064516129
2020,12,Centro de Alto Rendimiento,17.019590643274853,12.225693430656936,14.112998522895126,0.9193548387096774,0.9206989247311828,0.9099462365591398
2020,12,Fontibon,18.91654571843251,18.65878084179971,21.070424597364568,0.9260752688172043,0.9260752688172043,0.918010752688172
2020,12,Guaymaral,8.741903171953254,11.133333333333333,14.058646616541353,0.8051075268817204,0.8951612903225806,0.8938172043010753
2020,12,Kennedy,18.723364485981307,21.59093567251462,25.46696035242291,0.8629032258064516,0.9193548387096774,0.9153225806451613
2020,12,Las Ferias,18.5175,11.865588235294117,13.7421926910299,0.9139784946236559,0.9139784946236559,0.8091397849462365
2020,12,MinAmbiente,,15.634552845528455,13.86360856269113,,0.6612903225806451,0.8790322580645161
2020,12,Puente Aranda,19.07438330170778,7.9513119533527705,26.21348973607038,0.7083333333333334,0.9220430107526881,0.9166666666666666
2020,12,San Cristobal,14.63536231884058,12.298318042813456,12.564963503649635,0.9274193548387096,0.8790322580645161,0.9206989247311828
2020,12,Suba,10.83551912568306,13.758362369337979,14.80599647266314,0.7379032258064516,0.771505376344086,0.7620967741935484
2020,12,Tunal,17.5875,12.759649122807017,14.77827380952381,0.9032258064516129,0.842741935483871,0.9032258064516129
2020,12,Usaquen,10.561280931586609,15.972634643377003,7.656568778979907,0.9233870967741935,0.9233870967741935,0.8696236559139785
2021,1,Bolivia,20.30015873015873,,17.50272988505747,0.8467741935483871,,0.9354838709677419
2021,1,Carvajal - Sevillana,,,34.604693140794225,,,0.7446236559139785
2021,1,Centro de Alto Rendimiento,13.118945868945868,14.209738372093023,13.493515850144092,0.9435483870967742,0.9247311827956989,0.9327956989247311
2021,1,Colina,10.706910569105691,,9.044444444444444,0.33064516129032256,,0.3387096774193548
2021,1,Fontibon,13.695652173913043,17.479357798165136,18.7778603268945,0.2163978494623656,0.8790322580645161,0.9045698924731183
2021,1,Guaymaral,8.089189189189188,12.559380692167577,13.29634831460674,0.696236559139785,0.7379032258064516,0.956989247311828
2021,1,Kennedy,18.709014084507043,21.411637931034484,22.076923076923077,0.9543010752688172,0.9354838709677419,0.9435483870967742
2021,1,Las Ferias,15.027246376811593,13.570622286541244,14.900168918918919,0.9274193548387096,0.928763440860215,0.7956989247311828
2021,1,MinAmbiente,,20.767415730337078,12.148710601719197,,0.8373655913978495,0.9381720430107527
2021,1,Puente Aranda,17.94732394366197,8.48095909732017,22.123850574712645,0.9543010752688172,0.9529569892473119,0.9354838709677419
2021,1,San Cristobal,13.398286604361372,15.676544943820225,10.833570412517782,0.8629032258064516,0.956989247311828,0.9448924731182796
2021,1,Suba,11.008709677419354,14.282389937106919,14.12135922330097,0.8333333333333334,0.8548387096774194,0.8306451612903226
2021,1,Tunal,15.215655853314527,14.885674157303372,14.544034090909092,0.9529569892473119,0.956989247311828,0.946236559139785
2021,1,Usaquen,9.64858757062147,16.004384724186703,7.496084337349397,0.9516129032258065,0.9502688172043011,0.8924731182795699
2021,2,Bolivia,18.825084175084175,,17.981200631911534,0.8839285714285714,,0.9419642857142857
2021,2,Carvajal - Sevillana,,,36.28387096774193,,,0.9226190476190477
2021,2,Centro de Alto Rendimiento,13.92780487804878,13.082026143790848,14.644918032786885,0.9151785714285714,0.9107142857142857,0.9077380952380952
2021,2,Colina,12.119745222929936,,8.16602564102564,0.7008928571428571,,0.6964285714285714
2021,2,Fontibon,13.623444976076556,18.03668903803132,19.87007874015748,0.6220238095238095,0.6651785714285714,0.9449404761904762
2021,2,Guaymaral,10.77223974763407,12.96629570747218,15.296875,0.9434523809523809,0.9360119047619048,0.9523809523809523
2021,2,Kennedy,19.522115384615383,21.708038585209003,24.522807017543858,0.9285714285714286,0.9255952380952381,0.9330357142857143
2021,2,Las Ferias,16.66472440944882,14.01846635367762,14.821293375394323,0.9449404761904762,0.9508928571428571,0.9434523809523809
2021,2,MinAmbiente,,13.814104595879558,15.862677165354329,,0.9389880952380952,0.9449404761904762
2021,2,Puente Aranda,21.504973357015984,8.071688741721855,24.403935599284434,0.8377976190476191,0.8988095238095238,0.8318452380952381
2021,2,San Cristobal,14.44587869362364,14.260403726708075,14.87912087912088,0.9568452380952381,0.9583333333333334,0.9479166666666666
2021,2,Suba,12.306319115323854,13.489481946624803,16.14937106918239,0.9419642857142857,0.9479166666666666,0.9464285714285714
2021,2,Tunal,13.975308641975309,14.030365659777425,17.755555555555556,0.36160714285714285,0.9360119047619048,0.9375
2021,2,Usaquen,8.736565656565658,15.483255086071987,8.627526132404181,0.7366071428571429,0.9508928571428571,0.8541666666666666
2021,3,Bolivia,20.19803646563815,,17.82,0.9583333333333334,,0.9543010752688172
2021,3,Carvajal - Sevillana,,,42.13623595505618,,,0.956989247311828
2021,3,Centro de Alto Rendimiento,16.9851904090268,12.660028248587569,16.124881141045957,0.9529569892473119,0.9516129032258065,0.8481182795698925
2021,3,Colina,8.969908256880734,,9.90811320754717,0.7325268817204301,,0.7123655913978495
2021,3,Fontibon,17.371742313323573,15.663836017569546,21.423851851851854,0.918010752688172,0.918010752688172,0.907258064516129
2021,3,Guaymaral,11.709623430962342,12.907471264367816,16.586357039187227,0.6424731182795699,0.9354838709677419,0.9260752688172043
2021,3,Kennedy,21.6704802259887,19.67012987012987,25.095778748180493,0.9516129032258065,0.9314516129032258,0.9233870967741935
2021,3,Las Ferias,20.91373937677054,14.364073550212163,17.034527220630373,0.9489247311827957,0.9502688172043011,0.9381720430107527
2021,3,MinAmbiente,,13.709155937052934,16.084861717612807,,0.9395161290322581,0.9233870967741935
2021,3,Movil Fontibon,,,19.8375,,,0.1935483870967742
2021,3,Puente Aranda,23.301679389312977,7.461926605504588,27.195531587057012,0.8803763440860215,0.8790322580645161,0.8723118279569892
2021,3,San Cristobal,16.94098591549296,13.17830985915493,16.152974504249293,0.9543010752688172,0.9543010752688172,0.9489247311827957
2021,3,Suba,11.951807228915662,14.515395480225989,16.341618497109828,0.8924731182795699,0.9516129032258065,0.9301075268817204
2021,3,Tunal,17.85737704918033,13.763239436619719,20.564174894217206,0.4099462365591398,0.9543010752688172,0.9529569892473119
2021,3,Usaquen,12.529394812680115,15.333476394849786,,0.9327956989247311,0.9395161290322581,
2021,4,Bolivia,18.918950437317783,,12.180263157894736,0.9527777777777777,,0.95
2021,4,Carvajal - Sevillana,,,32.147492625368734,,,0.4708333333333333
2021,4,Centro de Alto Rendimiento,11.887554904831624,12.646041055718475,10.206607929515418,0.9486111111111111,0.9472222222222222,0.9458333333333333
2021,4,Colina,8.510188679245282,,4.209848484848485,0.3680555555555556,,0.36666666666666664
2021,4,Fontibon,12.92925045703839,14.06965265082267,13.331094049904031,0.7597222222222222,0.7597222222222222,0.7236111111111111
2021,4,Guaymaral,6.716666666666667,13.022403560830861,10.89037037037037,0.875,0.9361111111111111,0.9375
2021,4,Kennedy,17.520262390670553,15.436363636363636,19.619823788546256,0.9527777777777777,0.6722222222222223,0.9458333333333333
2021,4,Las Ferias,13.215259740259741,14.999852071005916,10.472861356932153,0.8555555555555555,0.9388888888888889,0.9416666666666667
2021,4,MinAmbiente,,13.414787701317715,9.863676470588235,,0.9486111111111111,0.9444444444444444
2021,4,Movil Fontibon,,,14.203958944281526,,,0.9472222222222222
2021,4,Puente Aranda,16.671723122238586,7.4242647058823525,18.933977455716587,0.9430555555555555,0.9444444444444444,0.8625
2021,4,San Cristobal,9.719420289855073,13.839130434782609,8.698529411764707,0.9583333333333334,0.9583333333333334,0.9444444444444444
2021,4,Suba,9.818540145985402,13.821366279069768,11.1303074670571,0.9513888888888888,0.9555555555555556,0.9486111111111111
2021,4,Tunal,11.67985401459854,13.761236802413274,9.270967741935484,0.9513888888888888,0.9208333333333333,0.8611111111111112
2021,4,Usaquen,6.7593294460641395,18.718221574344025,,0.9527777777777777,0.9527777777777777,
2021,5,Bolivia,17.742307692307694,,9.693276108726753,0.9435483870967742,,0.9395161290322581
2021,5,Carvajal - Sevillana,,,26.5,,,0.9543010752688172
2021,5,Centro de Alto Rendimiento,10.2375533428165,10.133898305084745,8.312765957446809,0.9448924731182796,0.9516129032258065,0.9475806451612904
2021,5,Colina,10.876453900709219,5.168888888888889,5.391989664082687,0.9475806451612904,0.6048387096774194,0.5201612903225806
2021,5,Fontibon,11.288210526315789,13.721008403361344,9.792857142857143,0.6384408602150538,0.6397849462365591,0.5645161290322581
2021,5,Guaymaral,5.090271132376396,9.672782874617736,8.787749287749287,0.842741935483871,0.8790322580645161,0.9435483870967742
2021,5,Kennedy,16.324473257698543,13.524306688417617,14.54644012944984,0.8293010752688172,0.8239247311827957,0.8306451612903226
2021,5,Las Ferias,10.348792270531401,9.806789250353606,6.398428571428571,0.8346774193548387,0.9502688172043011,0.9408602150537635
2021,5,MinAmbiente,,10.492220650636492,9.324737631184409,,0.9502688172043011,0.896505376344086
2021,5,Movil Fontibon,,,12.296,,,0.8736559139784946
2021,5,Puente Aranda,14.103267045454546,5.368803418803419,16.8084375,0.946236559139785,0.9435483870967742,0.8602150537634409
2021,5,San Cristobal,11.144880785413745,9.540084388185655,6.964438122332859,0.9583333333333334,0.9556451612903226,0.9448924731182796
2021,5,Suba,8.82275960170697,9.552118644067797,8.417256011315418,0.9448924731182796,0.9516129032258065,0.9502688172043011
2021,5,Tunal,11.122475106685634,9.649929478138223,7.7054698457223,0.9448924731182796,0.9529569892473119,0.9583333333333334
2021,5,Usaquen,7.429320113314448,13.38960113960114,,0.9489247311827957,0.9435483870967742,
2021,6,Bolivia,19.800660066006603,,11.91827485380117,0.8416666666666667,,0.95
2021,6,Carvajal - Sevillana,,,29.903790087463555,,,0.9527777777777777
2021,6,Centro de Alto Rendimiento,12.363450292397662,9.027086383601757,8.479017857142857,0.95,0.9486111111111111,0.9333333333333333
2021,6,Colina,16.26374269005848,5.451900584795322,4.933284671532847,0.95,0.95,0.9513888888888888
2021,6,Fontibon,14.546355685131195,12.65872093023256,12.814032496307238,0.9527777777777777,0.9555555555555556,0.9402777777777778
2021,6,Guaymaral,7.110407239819004,8.248,9.76876876876877,0.9208333333333333,0.9375,0.925
2021,6,Kennedy,18.06495867768595,13.313412228796844,17.062674650698604,0.8402777777777778,0.7041666666666667,0.6958333333333333
2021,6,Las Ferias,12.770190895741557,9.57267441860465,10.141430700447094,0.9458333333333333,0.9555555555555556,0.9319444444444445
2021,6,MinAmbiente,11.05204081632653,10.281077147016012,8.971322436849926,0.9527777777777777,0.9541666666666667,0.9347222222222222
2021,6,Movil Fontibon,20.431055900621118,,15.109615384615385,0.22361111111111112,,0.7222222222222222
2021,6,Puente Aranda,13.575581395348838,4.583795620437956,18.143178410794604,0.9555555555555556,0.9513888888888888,0.9263888888888889
2021,6,San Cristobal,11.030377906976744,9.450218340611354,7.779863481228669,0.9555555555555556,0.9541666666666667,0.8138888888888889
2021,6,Suba,10.460732984293193,8.934912280701754,10.299824253075572,0.7958333333333333,0.7916666666666666,0.7902777777777777
2021,6,Tunal,10.008680555555555,9.21856725146199,11.27944572748268,0.8,0.95,0.6013888888888889
2021,6,Usaquen,7.532944606413995,13.170717423133237,,0.9527777777777777,0.9486111111111111,
2021,7,Bolivia,16.619811320754717,,7.332630098452883,0.8548387096774194,,0.9556451612903226
2021,7,Carvajal - Sevillana,,,26.175465838509318,,,0.8655913978494624
2021,7,Centro de Alto Rendimiento,9.043767705382436,11.381161473087818,5.877464788732395,0.9489247311827957,0.9489247311827957,0.9543010752688172
2021,7,Colina,20.48725212464589,7.007670454545454,2.7026874115983026,0.9489247311827957,0.946236559139785,0.9502688172043011
2021,7,Fontibon,14.182386363636363,11.508513708513709,10.98607198748044,0.946236559139785,0.9314516129032258,0.8588709677419355
2021,7,Guaymaral,9.755903271692745,9.39773371104816,6.112676056338028,0.9448924731182796,0.9489247311827957,0.9543010752688172
2021,7,Kennedy,16.456592592592592,10.486585365853658,10.61890694239291,0.907258064516129,0.6612903225806451,0.9099462365591398
2021,7,Las Ferias,10.386158192090395,12.547398843930635,6.992263610315187,0.9516129032258065,0.9301075268817204,0.9381720430107527
2021,7,MinAmbiente,8.568688293370945,11.879014084507043,6.538928067700988,0.9529569892473119,0.9543010752688172,0.9529569892473119
