variable,n_total,n_flag_iqr15,n_flag_iqr30,pct_flag_iqr15,pct_flag_iqr30,q1,q3,iqr,lower_iqr15,upper_iqr15,lower_iqr30,upper_iqr30
diff_PM25_grid,15240,4425,3107,29.03543307086614,20.38713910761155,-0.29637085159828924,0.0867968603663742,0.3831677119646634,-0.8711224195452844,0.6615484283133694,-1.4458739874922795,1.2362999962603645
adv_proxy_PM25_grid,15240,1622,746,10.643044619422572,4.89501312335958,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819
grad_PM25_grid,15240,1563,669,10.255905511811024,4.389763779527559,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624
Vel_viento_idw,15240,500,0,3.2808398950131235,0.0,0.9443333333333334,1.2158064516129037,0.2714731182795703,0.5371236559139778,1.6230161290322591,0.12991397849462238,2.0302258064516145
