cell_id,fecha,year,month,Vel_viento_idw,variable,q1,q3,iqr,lower_iqr15,upper_iqr15,lower_iqr30,upper_iqr30,flag_iqr15,flag_iqr30,abs_value,diff_O3_grid,grad_O3_grid,adv_proxy_O3_grid
483,2020-03-01,2020,3,,diff_O3_grid,-0.096547435631721,0.04348004724944182,0.14002748288116282,-0.3065886599534652,0.25352127157118604,-0.5166298842752094,0.46356249589293025,True,True,39.9203194248002,-39.9203194248002,,
523,2021-02-01,2021,2,,diff_O3_grid,-0.096547435631721,0.04348004724944182,0.14002748288116282,-0.3065886599534652,0.25352127157118604,-0.5166298842752094,0.46356249589293025,True,True,37.53389180870106,37.53389180870106,,
483,2021-03-01,2021,3,,diff_O3_grid,-0.096547435631721,0.04348004724944182,0.14002748288116282,-0.3065886599534652,0.25352127157118604,-0.5166298842752094,0.46356249589293025,True,True,36.78747573996797,-36.78747573996797,,
523,2021-03-01,2021,3,,diff_O3_grid,-0.096547435631721,0.04348004724944182,0.14002748288116282,-0.3065886599534652,0.25352127157118604,-0.5166298842752094,0.46356249589293025,True,True,35.94773241799594,35.94773241799594,,
483,2020-01-01,2020,1,,diff_O3_grid,-0.096547435631721,0.04348004724944182,0.14002748288116282,-0.3065886599534652,0.25352127157118604,-0.5166298842752094,0.46356249589293025,True,True,35.474411366019275,-35.474411366019275,,
483,2020-08-01,2020,8,,diff_O3_grid,-0.096547435631721,0.04348004724944182,0.14002748288116282,-0.3065886599534652,0.25352127157118604,-0.5166298842752094,0.46356249589293025,True,True,35.186819003040256,-35.186819003040256,,
483,2021-01-01,2021,1,,diff_O3_grid,-0.096547435631721,0.04348004724944182,0.14002748288116282,-0.3065886599534652,0.25352127157118604,-0.5166298842752094,0.46356249589293025,True,True,33.8849715722115,-33.8849715722115,,
567,2020-03-01,2020,3,,diff_O3_grid,-0.096547435631721,0.04348004724944182,0.14002748288116282,-0.3065886599534652,0.25352127157118604,-0.5166298842752094,0.46356249589293025,True,True,33.8755609106144,-33.8755609106144,,
485,2023-03-01,2023,3,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0016608652014765,,0.0016608652014765,
483,2021-02-01,2021,2,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0015735162230146,,0.0015735162230146,
483,2020-12-01,2020,12,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0015449226863222,,0.0015449226863222,
486,2023-03-01,2023,3,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0014987819037254,,0.0014987819037254,
523,2023-03-01,2023,3,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0014051576712023,,0.0014051576712023,
483,2020-03-01,2020,3,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0014016854476833,,0.0014016854476833,
483,2020-09-01,2020,9,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0013937422241451,,0.0013937422241451,
523,2021-01-01,2021,1,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0013827358724026,,0.0013827358724026,
523,2021-02-01,2021,2,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0012907062233707,,0.0012907062233707,
483,2021-03-01,2021,3,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0012754410734922,,0.0012754410734922,
523,2021-03-01,2021,3,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0012407662114746,,0.0012407662114746,
486,2022-12-01,2022,12,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0012403122552478,,0.0012403122552478,
