year,month,n_total,n_flag_iqr15,n_flag_iqr30,mean_value,std_value,variable,pct_flag_iqr15,pct_flag_iqr30
2023,4,254,78,59,-3.4831061919219356e-19,2.889332706102531,diff_PM25_grid,30.708661417322833,23.228346456692915
2023,5,254,82,64,6.5564351847942314e-18,3.6645060716107527,diff_PM25_grid,32.28346456692913,25.19685039370079
2023,6,254,72,51,-5.7915177465682376e-18,4.614106047765395,diff_PM25_grid,28.346456692913385,20.078740157480315
2023,7,254,73,57,-1.2785048610348752e-17,2.792673614327016,diff_PM25_grid,28.74015748031496,22.440944881889763
2023,8,254,63,42,-1.3112870369588463e-18,2.9465265050098437,diff_PM25_grid,24.80314960629921,16.53543307086614
2023,9,254,77,47,-1.2020131172122758e-18,3.601996566079456,diff_PM25_grid,30.31496062992126,18.503937007874015
2023,10,254,76,54,9.752697337381419e-18,3.9893165023667185,diff_PM25_grid,29.921259842519685,21.25984251968504
2023,11,254,68,46,-3.933861110876539e-18,3.760535624957342,diff_PM25_grid,26.771653543307085,18.11023622047244
2023,12,254,74,51,2.0215675153115546e-18,3.9573705735907265,diff_PM25_grid,29.133858267716537,20.078740157480315
2024,1,254,86,63,-1.4861253085533593e-17,3.1052694967209717,diff_PM25_grid,33.85826771653543,24.80314960629921
2024,2,254,87,64,-1.983321643400255e-17,2.664740942357249,diff_PM25_grid,34.25196850393701,25.19685039370079
2024,3,254,86,62,-4.370956789862821e-18,2.9534493858129145,diff_PM25_grid,33.85826771653543,24.409448818897637
2024,4,254,82,60,-1.3386055168954889e-17,2.5936687581938545,diff_PM25_grid,32.28346456692913,23.62204724409449
2024,5,254,88,60,-2.7864849535375485e-18,2.5768911783025246,diff_PM25_grid,34.645669291338585,23.62204724409449
2024,6,254,81,60,-2.6225740739176926e-18,2.709172121575972,diff_PM25_grid,31.88976377952756,23.62204724409449
2024,7,254,80,58,-7.649174382259937e-19,2.6263273546519588,diff_PM25_grid,31.496062992125985,22.834645669291337
2024,8,254,75,55,2.491445370221808e-17,3.654805850054128,diff_PM25_grid,29.52755905511811,21.653543307086615
2024,9,254,43,31,-3.8573693670539395e-17,2.8091987545486226,diff_PM25_grid,16.929133858267715,12.204724409448819
2024,10,254,81,46,-2.6335014658923496e-17,3.741794219678851,diff_PM25_grid,31.88976377952756,18.11023622047244
