cell_id,fecha,year,month,Vel_viento_idw,variable,q1,q3,iqr,lower_iqr15,upper_iqr15,lower_iqr30,upper_iqr30,flag_iqr15,flag_iqr30,abs_value,diff_NO2_grid,grad_NO2_grid,adv_proxy_NO2_grid
523,2023-03-01,2023,3,,diff_NO2_grid,-0.17107773308360438,0.03236371765638772,0.2034414507399921,-0.4762399091935925,0.3375258937663759,-0.7814020853035807,0.642688069876364,True,True,40.57847671110355,-40.57847671110355,,
523,2022-02-01,2022,2,,diff_NO2_grid,-0.17107773308360438,0.03236371765638772,0.2034414507399921,-0.4762399091935925,0.3375258937663759,-0.7814020853035807,0.642688069876364,True,True,39.400808120851714,-39.400808120851714,,
523,2024-04-01,2024,4,,diff_NO2_grid,-0.17107773308360438,0.03236371765638772,0.2034414507399921,-0.4762399091935925,0.3375258937663759,-0.7814020853035807,0.642688069876364,True,True,39.00366447840546,-39.00366447840546,,
523,2024-08-01,2024,8,,diff_NO2_grid,-0.17107773308360438,0.03236371765638772,0.2034414507399921,-0.4762399091935925,0.3375258937663759,-0.7814020853035807,0.642688069876364,True,True,38.63074242734879,-38.63074242734879,,
523,2023-01-01,2023,1,,diff_NO2_grid,-0.17107773308360438,0.03236371765638772,0.2034414507399921,-0.4762399091935925,0.3375258937663759,-0.7814020853035807,0.642688069876364,True,True,38.4707073842667,-38.4707073842667,,
611,2022-12-01,2022,12,,diff_NO2_grid,-0.17107773308360438,0.03236371765638772,0.2034414507399921,-0.4762399091935925,0.3375258937663759,-0.7814020853035807,0.642688069876364,True,True,38.29724064908352,-38.29724064908352,,
483,2024-10-01,2024,10,,diff_NO2_grid,-0.17107773308360438,0.03236371765638772,0.2034414507399921,-0.4762399091935925,0.3375258937663759,-0.7814020853035807,0.642688069876364,True,True,37.89239062231625,-37.89239062231625,,
611,2022-11-01,2022,11,,diff_NO2_grid,-0.17107773308360438,0.03236371765638772,0.2034414507399921,-0.4762399091935925,0.3375258937663759,-0.7814020853035807,0.642688069876364,True,True,37.15493934240115,-37.15493934240115,,
360,2020-02-01,2020,2,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0018371046495813,,0.0018371046495813,
523,2022-04-01,2022,4,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0016506182320097,,0.0016506182320097,
