cell_id,fecha,year,month,Vel_viento_idw,variable,q1,q3,iqr,lower_iqr15,upper_iqr15,lower_iqr30,upper_iqr30,flag_iqr15,flag_iqr30,abs_value,diff_PM25_grid,grad_PM25_grid,adv_proxy_PM25_grid
483,2020-01-01,2020,1,,diff_PM25_grid,-0.29637085159828924,0.0867968603663742,0.3831677119646634,-0.8711224195452844,0.6615484283133694,-1.4458739874922795,1.2362999962603645,True,True,39.31109762511947,-39.31109762511947,,
483,2021-08-01,2021,8,,diff_PM25_grid,-0.29637085159828924,0.0867968603663742,0.3831677119646634,-0.8711224195452844,0.6615484283133694,-1.4458739874922795,1.2362999962603645,True,True,38.65701457687928,-38.65701457687928,,
523,2020-11-01,2020,11,,diff_PM25_grid,-0.29637085159828924,0.0867968603663742,0.3831677119646634,-0.8711224195452844,0.6615484283133694,-1.4458739874922795,1.2362999962603645,True,True,38.12599707542091,-38.12599707542091,,
523,2021-05-01,2021,5,,diff_PM25_grid,-0.29637085159828924,0.0867968603663742,0.3831677119646634,-0.8711224195452844,0.6615484283133694,-1.4458739874922795,1.2362999962603645,True,True,35.042965668547815,-35.042965668547815,,
483,2020-07-01,2020,7,,diff_PM25_grid,-0.29637085159828924,0.0867968603663742,0.3831677119646634,-0.8711224195452844,0.6615484283133694,-1.4458739874922795,1.2362999962603645,True,True,34.89046830996541,-34.89046830996541,,
402,2021-09-01,2021,9,,diff_PM25_grid,-0.29637085159828924,0.0867968603663742,0.3831677119646634,-0.8711224195452844,0.6615484283133694,-1.4458739874922795,1.2362999962603645,True,True,34.83250046209828,34.83250046209828,,
523,2021-03-01,2021,3,,diff_PM25_grid,-0.29637085159828924,0.0867968603663742,0.3831677119646634,-0.8711224195452844,0.6615484283133694,-1.4458739874922795,1.2362999962603645,True,True,34.79602328597453,-34.79602328597453,,
483,2023-12-01,2023,12,,diff_PM25_grid,-0.29637085159828924,0.0867968603663742,0.3831677119646634,-0.8711224195452844,0.6615484283133694,-1.4458739874922795,1.2362999962603645,True,True,34.69785459557825,-34.69785459557825,,
360,2021-09-01,2021,9,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0032055935381559,,0.0032055935381559,
360,2021-10-01,2021,10,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0030168531570535,,0.0030168531570535,
360,2021-03-01,2021,3,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0027565722846681,,0.0027565722846681,
360,2021-11-01,2021,11,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.002585508537284,,0.002585508537284,
360,2020-12-01,2020,12,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0024315379881275,,0.0024315379881275,
360,2024-12-01,2024,12,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0023873552631296,,0.0023873552631296,
360,2021-06-01,2021,6,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0023841939360293,,0.0023841939360293,
360,2022-06-01,2022,6,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0023639558296082,,0.0023639558296082,
360,2024-08-01,2024,8,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0023493797353312,,0.0023493797353312,
360,2020-02-01,2020,2,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0023432756894741,,0.0023432756894741,
360,2021-08-01,2021,8,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0023053632915971,,0.0023053632915971,
360,2024-10-01,2024,10,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0022914618358515,,0.0022914618358515,
360,2022-05-01,2022,5,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0022834521710863,,0.0022834521710863,
360,2023-10-01,2023,10,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0021962902633855,,0.0021962902633855,
360,2021-02-01,2021,2,,grad_PM25_grid,6.969020190045898e-06,0.00014044257675642502,0.0001334735565663791,-0.00019324131465952278,0.0003406529116059937,-0.0003934516495090915,0.0005408632464555624,True,True,0.0021587473956276,,0.0021587473956276,
360,2021-09-01,2021,9,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0041074338535571,,,0.0041074338535571
