variable,n_total,n_flag_iqr15,n_flag_iqr30,pct_flag_iqr15,pct_flag_iqr30,q1,q3,iqr,lower_iqr15,upper_iqr15,lower_iqr30,upper_iqr30
diff_NO2_grid,15240,5442,4501,35.70866141732284,29.534120734908136,-0.17107773308360438,0.03236371765638772,0.2034414507399921,-0.4762399091935925,0.3375258937663759,-0.7814020853035807,0.642688069876364
grad_NO2_grid,15240,1849,827,12.13254593175853,5.426509186351706,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332
adv_proxy_NO2_grid,15240,1801,822,11.817585301837271,5.393700787401575,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598
Vel_viento_idw,15240,500,0,3.2808398950131235,0.0,0.9443333333333334,1.2158064516129037,0.2714731182795703,0.5371236559139778,1.6230161290322591,0.12991397849462238,2.0302258064516145
