fecha,origen,destino,estado,motivo
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_no2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_no2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_no2.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_no2.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_no2_v2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_no2_v2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_no2_v2.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_no2_v2.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_no2_v3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_no2_v3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_o3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_o3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_o3.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_o3_v2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_o3_v2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_o3_v2.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_o3_v2.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_o3_v3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_o3_v3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_pm25.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_pm25.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_pm25.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_pm25_v2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_pm25_v2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_11_obs_vs_pred_hbm_pm25_v3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_11_obs_vs_pred_hbm_pm25_v3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_no2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_no2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_no2.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_no2.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_no2_v2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_no2_v2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_no2_v3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_no2_v3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_o3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_o3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_o3.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_o3_v2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_o3_v2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_o3_v2.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_o3_v2.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_o3_v3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_o3_v3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_pm25.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_pm25.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_pm25.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_pm25_v2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_pm25_v2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\01_validacion\fig_5_12_serie_mensual_obs_vs_pred_hbm_pm25_v3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_12_serie_mensual_obs_vs_pred_hbm_pm25_v3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_132_img_06_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_132_img_06_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_132_img_06_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_132_img_06_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_132_img_07_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_132_img_07_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_132_img_07_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_132_img_07_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_132_img_08_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_132_img_08_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_132_img_08_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_132_img_08_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_132_img_09_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_132_img_09_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_132_img_09_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_132_img_09_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_132_img_10_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_132_img_10_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_132_img_10_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_132_img_10_celda_7_vista_previa_de_mapas_anuales_de_la_superficie_poste.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_136_img_05_resumenes_del_hbm_a_partir_de_superficies_posteriores_resume.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_136_img_05_resumenes_del_hbm_a_partir_de_superficies_posteriores_resume.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_136_img_05_resumenes_del_hbm_a_partir_de_superficies_posteriores_resume.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_136_img_05_resumenes_del_hbm_a_partir_de_superficies_posteriores_resume.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_136_img_06_resumenes_del_hbm_a_partir_de_superficies_posteriores_resume.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_136_img_06_resumenes_del_hbm_a_partir_de_superficies_posteriores_resume.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\celda_136_img_06_resumenes_del_hbm_a_partir_de_superficies_posteriores_resume.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_136_img_06_resumenes_del_hbm_a_partir_de_superficies_posteriores_resume.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_no2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_no2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_no2.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_no2.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_no2_v2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_no2_v2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_no2_v3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_no2_v3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_o3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_o3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_o3.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_o3_v2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_o3_v2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_o3_v3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_o3_v3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_pm25.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_pm25.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_pm25.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_pm25_v2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_pm25_v2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\02_superficie_central\fig_5_13_superficie_posterior_central_hbm_pm25_v3.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_13_superficie_posterior_central_hbm_pm25_v3.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\celda_134_img_05_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_134_img_05_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\celda_134_img_05_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_134_img_05_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\celda_134_img_06_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_134_img_06_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\celda_134_img_06_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_134_img_06_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\celda_134_img_07_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_134_img_07_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\celda_134_img_07_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_134_img_07_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\celda_134_img_08_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_134_img_08_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\celda_134_img_08_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_134_img_08_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\celda_134_img_09_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_134_img_09_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\celda_134_img_09_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\celda_134_img_09_celda_8_vista_previa_de_mapas_anuales_de_incertidumbre_poste.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\fig_5_14_incertidumbre_posterior_hbm_no2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_14_incertidumbre_posterior_hbm_no2.pdf,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\fig_5_14_incertidumbre_posterior_hbm_no2.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_14_incertidumbre_posterior_hbm_no2.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\02_figuras\03_hbm\03_incertidumbre\fig_5_14_incertidumbre_posterior_hbm_no2_v2.pdf,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_3_hbm\fig_5_14_incertidumbre_posterior_hbm_no2_v2.pdf,COPIADO,
