cell_id,year,endpoint_code,age_group,incidence_rate,count_basis_citywide_2026,population_basis_citywide_2026,incidence_source,incidence_method
555,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
556,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
559,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
560,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
561,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
562,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
563,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
564,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
565,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
566,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
567,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
568,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
569,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
570,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
571,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
572,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
573,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
601,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
602,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
603,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
604,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
605,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
606,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
607,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
608,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
609,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
610,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
611,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
612,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
613,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
614,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
643,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
644,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
645,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
646,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
647,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
648,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
649,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
650,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
651,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
652,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
653,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
654,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
655,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
686,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
687,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
688,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
689,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
690,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
691,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
692,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
693,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
694,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
695,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
696,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
729,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
730,2026,def_I,ALL,6.44018355644251e-05,1034,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
0,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
1,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
2,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
41,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
42,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
43,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
44,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
82,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
83,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
84,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
85,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
86,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
87,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
91,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
125,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
126,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
127,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
128,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
129,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
130,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
131,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
132,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
133,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
134,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
135,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
136,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
166,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
167,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
168,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
169,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
170,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
171,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
172,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
173,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
174,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
175,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
176,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
177,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
178,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
208,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
209,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
210,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
211,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
212,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
213,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
214,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
215,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
216,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
217,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
218,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
219,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
251,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
252,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
253,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
254,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
255,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
256,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
257,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
258,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
259,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
294,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
295,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
296,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
297,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
298,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
299,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
300,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
301,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
302,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
303,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
304,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
337,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
338,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
339,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
340,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
341,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
342,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
343,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
344,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
345,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
346,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
347,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
348,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
349,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
350,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
351,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
352,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
353,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
360,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
361,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
379,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
380,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
381,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
382,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
383,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
384,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
385,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
386,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
387,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
388,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
389,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
390,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
391,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
392,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
393,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
394,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
395,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
396,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
397,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
398,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
400,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
401,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
402,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
403,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
420,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
421,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
422,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
423,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
424,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
425,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
426,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
427,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
428,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
429,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
430,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
431,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
432,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
433,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
434,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
435,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
436,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
437,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
438,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
439,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
440,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
441,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
442,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
443,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
444,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
445,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
446,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
461,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
462,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
463,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
464,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
465,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
466,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
